state_id,date,infection_rate,requirements
FL,44324,0.85,0
FL,44325,0.85,0
FL,44326,0.85,0
FL,44327,0.85,0
FL,44328,0.85,0
FL,44329,0.85,0
FL,44330,0.84,0
FL,44331,0.84,0
FL,44332,0.84,0
FL,44333,0.84,0
FL,44334,0.83,0
FL,44335,0.83,0
FL,44336,0.83,0
FL,44337,0.83,0
FL,44338,0.82,0
FL,44339,0.82,0
FL,44340,0.82,0
FL,44341,0.83,0
FL,44342,0.83,0
FL,44343,0.83,0
FL,44344,0.84,0
FL,44345,0.85,0
FL,44346,0.86,0
FL,44347,0.87,0
FL,44348,0.88,0
FL,44349,0.89,0
FL,44350,0.9,0
FL,44351,0.91,0
FL,44352,0.92,0
FL,44353,0.92,0
FL,44354,0.93,0
FL,44355,0.94,0
FL,44356,0.94,0
FL,44357,0.95,0
FL,44358,0.95,0
FL,44359,0.96,0
FL,44360,0.96,0
FL,44361,0.97,0
FL,44362,0.97,0
FL,44363,0.98,0
FL,44364,0.99,0
FL,44365,1,0
FL,44366,1.01,0
FL,44367,1.02,0
FL,44368,1.04,0
FL,44369,1.06,0
FL,44370,1.08,0
FL,44371,1.1,0
FL,44372,1.12,0
FL,44373,1.14,0
FL,44374,1.17,0
FL,44375,1.19,0
FL,44376,1.22,0
FL,44377,1.24,0
FL,44378,1.26,0
FL,44379,1.29,0
FL,44380,1.31,0
FL,44381,1.33,0
FL,44382,1.34,0
FL,44383,1.36,0
FL,44384,1.37,0
FL,44385,1.38,0
FL,44386,1.38,0
FL,44387,1.39,0
FL,44388,1.39,0
FL,44389,1.39,0
FL,44390,1.39,0
FL,44391,1.38,0
FL,44392,1.38,0
FL,44393,1.37,0
FL,44394,1.36,0
FL,44395,1.35,0
FL,44396,1.34,0
FL,44397,1.33,0
FL,44398,1.32,0
FL,44399,1.31,0
FL,44400,1.3,0
FL,44401,1.29,0
FL,44402,1.27,0
FL,44403,1.26,0
FL,44404,1.25,0
FL,44405,1.24,0
FL,44406,1.22,0
FL,44407,1.21,0
FL,44408,1.2,0
FL,44409,1.19,0
FL,44410,1.18,0
FL,44411,1.16,0
FL,44412,1.15,0
FL,44413,1.14,0
FL,44414,1.13,0
FL,44415,1.12,0
FL,44416,1.11,0
FL,44417,1.1,0
FL,44418,1.09,0
FL,44419,1.08,0
FL,44420,1.07,0
FL,44421,1.06,0
FL,44422,1.05,0
FL,44423,1.03,0
FL,44424,1.02,0
FL,44425,1.01,0
FL,44426,1,0
FL,44427,0.99,0
FL,44428,0.97,0
FL,44429,0.96,0
FL,44430,0.95,0
FL,44431,0.94,0
FL,44432,0.93,0
FL,44433,0.92,0
FL,44434,0.91,0
FL,44435,0.9,0
FL,44436,0.89,0
FL,44437,0.89,0
FL,44438,0.88,0
FL,44439,0.88,0
FL,44440,0.87,0
FL,44441,0.87,0
FL,44442,0.86,0
FL,44443,0.86,0
FL,44444,0.86,0
FL,44445,0.85,0
FL,44446,0.85,0
FL,44447,0.84,0
FL,44448,0.84,0
FL,44449,0.83,0
FL,44450,0.82,0
FL,44451,0.81,0
FL,44452,0.81,0
FL,44453,0.8,0
FL,44454,0.79,0
FL,44455,0.78,0
FL,44456,0.77,0
FL,44457,0.76,0
FL,44458,0.75,0
FL,44459,0.75,0
FL,44460,0.74,0
FL,44461,0.74,0
FL,44462,0.73,0
FL,44463,0.73,0
FL,44464,0.73,0
FL,44465,0.73,0
FL,44466,0.73,0
FL,44467,0.73,0
FL,44468,0.73,0
FL,44469,0.73,0
FL,44470,0.73,0
FL,44471,0.73,0
FL,44472,0.74,0
FL,44473,0.74,0
FL,44474,0.74,0
FL,44475,0.75,0
FL,44476,0.75,0
FL,44477,0.76,0
FL,44478,0.76,0
FL,44479,0.77,0
FL,44480,0.78,0
FL,44481,0.78,0
FL,44482,0.79,0
FL,44483,0.79,0
FL,44484,0.8,0
FL,44485,0.81,0
FL,44486,0.81,0
FL,44487,0.82,0
FL,44488,0.82,0
FL,44489,0.83,0
FL,44490,0.84,0
FL,44491,0.84,0
FL,44492,0.85,0
FL,44493,0.85,0
FL,44494,0.86,0
FL,44495,0.87,0
FL,44496,0.87,0
FL,44497,0.88,0
FL,44498,0.89,0
FL,44499,0.89,0
FL,44500,0.9,0
FL,44501,0.9,0
FL,44502,0.91,0
FL,44503,0.92,0
FL,44504,0.92,0
FL,44505,0.93,0
FL,44506,0.93,0
FL,44507,0.94,0
FL,44508,0.94,0
FL,44509,0.94,0
FL,44510,0.95,0
FL,44511,0.95,0
FL,44512,0.95,0
FL,44513,0.95,0
FL,44514,0.95,0
FL,44515,0.95,0
FL,44516,0.95,0
FL,44517,0.96,0
FL,44518,0.96,0
FL,44519,0.97,0
FL,44520,0.98,0
FL,44521,0.99,0
FL,44522,1,0
FL,44523,1.01,0
FL,44524,1.03,0
FL,44525,1.04,0
FL,44526,1.06,0
FL,44527,1.08,0
FL,44528,1.1,0
FL,44529,1.13,0
FL,44530,1.15,0
FL,44531,1.17,0
FL,44532,1.2,0
FL,44533,1.23,0
FL,44534,1.26,0
FL,44535,1.29,0
FL,44536,1.33,0
FL,44537,1.37,0
FL,44538,1.41,0
FL,44539,1.45,0
FL,44540,1.49,0
FL,44541,1.53,0
FL,44542,1.57,0
FL,44543,1.6,0
FL,44544,1.64,0
FL,44545,1.66,0
FL,44546,1.69,0
FL,44547,1.7,0
FL,44548,1.71,0
FL,44549,1.71,0
FL,44550,1.7,0
FL,44551,1.69,0
FL,44552,1.67,0
FL,44553,1.65,0
FL,44554,1.62,0
FL,44555,1.59,0
FL,44556,1.55,0
FL,44557,1.52,0
FL,44558,1.48,0
FL,44559,1.44,0
FL,44560,1.4,0
FL,44561,1.36,0
FL,44562,1.32,0
FL,44563,1.28,0
FL,44564,1.24,0
FL,44565,1.19,0
FL,44566,1.15,0
FL,44567,1.11,0
FL,44568,1.08,0
FL,44569,1.04,0
FL,44570,1,0
FL,44571,0.97,0
FL,44572,0.93,0
FL,44573,0.9,0
FL,44574,0.88,0
FL,44575,0.85,0
FL,44576,0.83,0
FL,44577,0.81,0
FL,44578,0.8,0
FL,44579,0.78,0
FL,44580,0.77,0
FL,44581,0.77,0
FL,44582,0.76,0
FL,44583,0.76,0
FL,44584,0.76,0
FL,44585,0.76,0
FL,44586,0.76,0
FL,44587,0.76,0
FL,44588,0.76,0
FL,44589,0.76,0
FL,44590,0.76,0
FL,44591,0.76,0
FL,44592,0.76,0
FL,44593,0.75,0
FL,44594,0.75,0
FL,44595,0.74,0
FL,44596,0.73,0
FL,44597,0.71,0
FL,44598,0.7,0
FL,44599,0.68,0
FL,44600,0.66,0
FL,44601,0.64,0
FL,44602,0.62,0
FL,44603,0.6,0
FL,44604,0.58,0
FL,44605,0.56,0
FL,44606,0.55,0
FL,44607,0.53,0
FL,44608,0.53,0
FL,44609,0.52,0
FL,44610,0.52,0
FL,44611,0.52,0
FL,44612,0.52,0
FL,44613,0.53,0
FL,44614,0.54,0
FL,44615,0.55,0
FL,44616,0.56,0
FL,44617,0.57,0
FL,44618,0.58,0
FL,44619,0.6,0
GA,44256,0.88,1
GA,44257,0.87,1
GA,44258,0.86,1
GA,44259,0.85,1
GA,44260,0.84,1
GA,44261,0.84,1
GA,44262,0.83,1
GA,44263,0.83,1
GA,44264,0.84,1
GA,44265,0.84,1
GA,44266,0.85,1
GA,44267,0.85,1
GA,44268,0.86,1
GA,44269,0.88,1
GA,44270,0.89,1
GA,44271,0.9,1
GA,44272,0.91,1
GA,44273,0.92,1
GA,44274,0.93,1
GA,44275,0.94,1
GA,44276,0.94,1
GA,44277,0.95,1
GA,44278,0.95,1
GA,44279,0.95,1
GA,44280,0.95,1
GA,44281,0.96,1
GA,44282,0.96,1
GA,44283,0.96,1
GA,44284,0.95,1
GA,44285,0.96,1
GA,44286,0.96,1
GA,44287,0.96,1
GA,44288,0.96,1
GA,44289,0.96,1
GA,44290,0.97,1
GA,44291,0.97,1
GA,44292,0.98,1
GA,44293,0.98,1
GA,44294,0.98,1
GA,44295,0.99,1
GA,44296,0.99,1
GA,44297,0.99,1
GA,44298,0.99,1
GA,44299,0.99,1
GA,44300,0.99,1
GA,44301,0.99,1
GA,44302,0.99,1
GA,44303,0.98,1
GA,44304,0.98,1
GA,44305,0.98,1
GA,44306,0.97,1
GA,44307,0.97,1
GA,44308,0.96,1
GA,44309,0.96,1
GA,44310,0.95,1
GA,44311,0.95,1
GA,44312,0.94,1
GA,44313,0.94,1
GA,44314,0.93,1
GA,44315,0.92,1
GA,44316,0.92,1
GA,44317,0.91,1
GA,44318,0.9,1
GA,44319,0.89,1
GA,44320,0.89,1
GA,44321,0.88,1
GA,44322,0.87,1
GA,44323,0.86,1
GA,44324,0.86,1
GA,44325,0.85,1
GA,44326,0.85,1
GA,44327,0.84,1
GA,44328,0.84,1
GA,44329,0.83,1
GA,44330,0.83,1
GA,44331,0.83,1
GA,44332,0.83,1
GA,44333,0.83,1
GA,44334,0.83,1
GA,44335,0.82,1
GA,44336,0.82,1
GA,44337,0.82,1
GA,44338,0.82,1
GA,44339,0.82,1
GA,44340,0.83,1
GA,44341,0.83,1
GA,44342,0.83,1
GA,44343,0.83,1
GA,44344,0.84,1
GA,44345,0.84,1
GA,44346,0.85,1
GA,44347,0.86,1
GA,44348,0.86,1
GA,44349,0.87,1
GA,44350,0.88,1
GA,44351,0.89,1
GA,44352,0.89,1
GA,44353,0.9,1
GA,44354,0.91,1
GA,44355,0.91,1
GA,44356,0.92,1
GA,44357,0.92,1
GA,44358,0.93,1
GA,44359,0.93,1
GA,44360,0.94,1
GA,44361,0.94,1
GA,44362,0.94,1
GA,44363,0.95,1
GA,44364,0.95,1
GA,44365,0.96,1
GA,44366,0.96,1
GA,44367,0.97,1
GA,44368,0.98,1
GA,44369,0.99,1
GA,44370,1.01,1
GA,44371,1.02,1
GA,44372,1.04,1
GA,44373,1.06,1
GA,44374,1.08,1
GA,44375,1.1,1
GA,44376,1.12,1
GA,44377,1.15,1
GA,44378,1.17,1
GA,44379,1.2,1
GA,44380,1.22,1
GA,44381,1.24,1
GA,44382,1.26,1
GA,44383,1.28,1
GA,44384,1.3,1
GA,44385,1.32,1
GA,44386,1.33,1
GA,44387,1.35,1
GA,44388,1.36,1
GA,44389,1.37,1
GA,44390,1.37,1
GA,44391,1.38,1
GA,44392,1.39,1
GA,44393,1.39,1
GA,44394,1.39,1
GA,44395,1.39,1
GA,44396,1.39,1
GA,44397,1.39,1
GA,44398,1.39,1
GA,44399,1.39,1
GA,44400,1.38,1
GA,44401,1.38,1
GA,44402,1.37,1
GA,44403,1.36,1
GA,44404,1.35,1
GA,44405,1.34,1
GA,44406,1.34,1
GA,44407,1.33,1
GA,44408,1.31,1
GA,44409,1.3,1
GA,44410,1.29,1
GA,44411,1.28,1
GA,44412,1.27,1
GA,44413,1.26,1
GA,44414,1.25,1
GA,44415,1.24,1
GA,44416,1.23,1
GA,44417,1.22,1
GA,44418,1.21,1
GA,44419,1.2,1
GA,44420,1.19,1
GA,44421,1.19,1
GA,44422,1.18,1
GA,44423,1.17,1
GA,44424,1.16,1
GA,44425,1.15,1
GA,44426,1.14,1
GA,44427,1.13,1
GA,44428,1.12,1
GA,44429,1.11,1
GA,44430,1.1,1
GA,44431,1.09,1
GA,44432,1.07,1
GA,44433,1.06,1
GA,44434,1.05,1
GA,44435,1.04,1
GA,44436,1.02,1
GA,44437,1.01,1
GA,44438,0.99,1
GA,44439,0.98,1
GA,44440,0.97,1
GA,44441,0.96,1
GA,44442,0.95,1
GA,44443,0.94,1
GA,44444,0.93,1
GA,44445,0.92,1
GA,44446,0.91,1
GA,44447,0.9,1
GA,44448,0.89,1
GA,44449,0.88,1
GA,44450,0.87,1
GA,44451,0.87,1
GA,44452,0.86,1
GA,44453,0.85,1
GA,44454,0.84,1
GA,44455,0.84,1
GA,44456,0.83,1
GA,44457,0.83,1
GA,44458,0.82,1
GA,44459,0.82,1
GA,44460,0.82,1
GA,44461,0.81,1
GA,44462,0.81,1
GA,44463,0.81,1
GA,44464,0.81,1
GA,44465,0.81,1
GA,44466,0.81,1
GA,44467,0.81,1
GA,44468,0.81,1
GA,44469,0.81,1
GA,44470,0.81,1
GA,44471,0.81,1
GA,44472,0.8,1
GA,44473,0.8,1
GA,44474,0.8,1
GA,44475,0.8,1
GA,44476,0.8,1
GA,44477,0.79,1
GA,44478,0.79,1
GA,44479,0.79,1
GA,44480,0.79,1
GA,44481,0.79,1
GA,44482,0.79,1
GA,44483,0.79,1
GA,44484,0.8,1
GA,44485,0.8,1
GA,44486,0.8,1
GA,44487,0.81,1
GA,44488,0.81,1
GA,44489,0.82,1
GA,44490,0.83,1
GA,44491,0.83,1
GA,44492,0.84,1
GA,44493,0.85,1
GA,44494,0.86,1
GA,44495,0.86,1
GA,44496,0.87,1
GA,44497,0.88,1
GA,44498,0.88,1
GA,44499,0.89,1
GA,44500,0.9,1
GA,44501,0.9,1
GA,44502,0.91,1
GA,44503,0.92,1
GA,44504,0.93,1
GA,44505,0.94,1
GA,44506,0.94,1
GA,44507,0.95,1
GA,44508,0.96,1
GA,44509,0.96,1
GA,44510,0.97,1
GA,44511,0.97,1
GA,44512,0.98,1
GA,44513,0.98,1
GA,44514,0.98,1
GA,44515,0.98,1
GA,44516,0.98,1
GA,44517,0.98,1
GA,44518,0.99,1
GA,44519,0.99,1
GA,44520,0.99,1
GA,44521,1,1
GA,44522,1.01,1
GA,44523,1.02,1
GA,44524,1.03,1
GA,44525,1.04,1
GA,44526,1.05,1
GA,44527,1.07,1
GA,44528,1.08,1
GA,44529,1.09,1
GA,44530,1.11,1
GA,44531,1.12,1
GA,44532,1.14,1
GA,44533,1.15,1
GA,44534,1.16,1
GA,44535,1.18,1
GA,44536,1.2,1
GA,44537,1.22,1
GA,44538,1.24,1
GA,44539,1.26,1
GA,44540,1.29,1
GA,44541,1.32,1
GA,44542,1.35,1
GA,44543,1.39,1
GA,44544,1.42,1
GA,44545,1.45,1
GA,44546,1.48,1
GA,44547,1.51,1
GA,44548,1.53,1
GA,44549,1.55,1
GA,44550,1.56,1
GA,44551,1.56,1
GA,44552,1.56,1
GA,44553,1.55,1
GA,44554,1.54,1
GA,44555,1.52,1
GA,44556,1.5,1
GA,44557,1.47,1
GA,44558,1.44,1
GA,44559,1.41,1
GA,44560,1.38,1
GA,44561,1.34,1
GA,44562,1.31,1
GA,44563,1.27,1
GA,44564,1.24,1
GA,44565,1.2,1
GA,44566,1.17,1
GA,44567,1.14,1
GA,44568,1.11,1
GA,44569,1.09,1
GA,44570,1.06,1
GA,44571,1.04,1
GA,44572,1.02,1
GA,44573,1,1
GA,44574,0.98,1
GA,44575,0.97,1
GA,44576,0.95,1
GA,44577,0.94,1
GA,44578,0.93,1
GA,44579,0.92,1
GA,44580,0.91,1
GA,44581,0.89,1
GA,44582,0.88,1
GA,44583,0.87,1
GA,44584,0.85,1
GA,44585,0.83,1
GA,44586,0.81,1
GA,44587,0.79,1
GA,44588,0.77,1
GA,44589,0.75,1
GA,44590,0.72,1
GA,44591,0.7,1
GA,44592,0.68,1
GA,44593,0.66,1
GA,44594,0.64,1
GA,44595,0.62,1
GA,44596,0.61,1
GA,44597,0.6,1
GA,44598,0.59,1
GA,44599,0.59,1
GA,44600,0.58,1
GA,44601,0.58,1
GA,44602,0.58,1
GA,44603,0.59,1
GA,44604,0.59,1
GA,44605,0.59,1
GA,44606,0.6,1
GA,44607,0.61,1
GA,44608,0.61,1
GA,44609,0.62,1
GA,44610,0.63,1
GA,44611,0.64,1
GA,44612,0.64,1
GA,44613,0.65,1
GA,44614,0.66,1
GA,44615,0.67,1
GA,44616,0.68,1
GA,44617,0.69,1
GA,44618,0.7,1
GA,44619,0.71,1
HI,44256,1.04,0
HI,44257,1.05,0
HI,44258,1.06,0
HI,44259,1.06,0
HI,44260,1.07,0
HI,44261,1.08,0
HI,44262,1.09,0
HI,44263,1.1,0
HI,44264,1.1,0
HI,44265,1.11,0
HI,44266,1.12,0
HI,44267,1.12,0
HI,44268,1.13,0
HI,44269,1.13,0
HI,44270,1.14,0
HI,44271,1.14,0
HI,44272,1.14,0
HI,44273,1.14,0
HI,44274,1.14,0
HI,44275,1.14,0
HI,44276,1.14,0
HI,44277,1.14,0
HI,44278,1.13,0
HI,44279,1.13,0
HI,44280,1.12,0
HI,44281,1.11,0
HI,44282,1.1,0
HI,44283,1.09,0
HI,44284,1.08,0
HI,44285,1.07,0
HI,44286,1.06,0
HI,44287,1.04,0
HI,44288,1.03,0
HI,44289,1.02,0
HI,44290,1.01,0
HI,44291,0.99,0
HI,44292,0.98,0
HI,44293,0.97,0
HI,44294,0.97,0
HI,44295,0.96,0
HI,44296,0.95,0
HI,44297,0.95,0
HI,44298,0.95,0
HI,44299,0.95,0
HI,44300,0.94,0
HI,44301,0.95,0
HI,44302,0.95,0
HI,44303,0.95,0
HI,44304,0.96,0
HI,44305,0.96,0
HI,44306,0.97,0
HI,44307,0.98,0
HI,44308,0.98,0
HI,44309,0.99,0
HI,44310,0.99,0
HI,44311,1,0
HI,44312,1,0
HI,44313,1,0
HI,44314,1.01,0
HI,44315,1,0
HI,44316,1,0
HI,44317,1,0
HI,44318,0.99,0
HI,44319,0.99,0
HI,44320,0.98,0
HI,44321,0.97,0
HI,44322,0.96,0
HI,44323,0.96,0
HI,44324,0.95,0
HI,44325,0.94,0
HI,44326,0.93,0
HI,44327,0.93,0
HI,44328,0.92,0
HI,44329,0.91,0
HI,44330,0.9,0
HI,44331,0.9,0
HI,44332,0.89,0
HI,44333,0.88,0
HI,44334,0.88,0
HI,44335,0.87,0
HI,44336,0.87,0
HI,44337,0.86,0
HI,44338,0.86,0
HI,44339,0.86,0
HI,44340,0.87,0
HI,44341,0.87,0
HI,44342,0.88,0
HI,44343,0.89,0
HI,44344,0.9,0
HI,44345,0.91,0
HI,44346,0.92,0
HI,44347,0.93,0
HI,44348,0.94,0
HI,44349,0.95,0
HI,44350,0.96,0
HI,44351,0.97,0
HI,44352,0.97,0
HI,44353,0.97,0
HI,44354,0.97,0
HI,44355,0.97,0
HI,44356,0.97,0
HI,44357,0.97,0
HI,44358,0.96,0
HI,44359,0.96,0
HI,44360,0.95,0
HI,44361,0.95,0
HI,44362,0.94,0
HI,44363,0.94,0
HI,44364,0.94,0
HI,44365,0.94,0
HI,44366,0.94,0
HI,44367,0.95,0
HI,44368,0.95,0
HI,44369,0.96,0
HI,44370,0.97,0
HI,44371,0.98,0
HI,44372,1,0
HI,44373,1.01,0
HI,44374,1.03,0
HI,44375,1.05,0
HI,44376,1.06,0
HI,44377,1.08,0
HI,44378,1.1,0
HI,44379,1.12,0
HI,44380,1.14,0
HI,44381,1.17,0
HI,44382,1.19,0
HI,44383,1.21,0
HI,44384,1.23,0
HI,44385,1.25,0
HI,44386,1.27,0
HI,44387,1.29,0
HI,44388,1.3,0
HI,44389,1.32,0
HI,44390,1.33,0
HI,44391,1.34,0
HI,44392,1.35,0
HI,44393,1.36,0
HI,44394,1.37,0
HI,44395,1.37,0
HI,44396,1.38,0
HI,44397,1.38,0
HI,44398,1.38,0
HI,44399,1.38,0
HI,44400,1.38,0
HI,44401,1.38,0
HI,44402,1.38,0
HI,44403,1.38,0
HI,44404,1.38,0
HI,44405,1.37,0
HI,44406,1.36,0
HI,44407,1.36,0
HI,44408,1.35,0
HI,44409,1.34,0
HI,44410,1.33,0
HI,44411,1.31,0
HI,44412,1.3,0
HI,44413,1.28,0
HI,44414,1.27,0
HI,44415,1.25,0
HI,44416,1.23,0
HI,44417,1.22,0
HI,44418,1.2,0
HI,44419,1.19,0
HI,44420,1.17,0
HI,44421,1.16,0
HI,44422,1.15,0
HI,44423,1.14,0
HI,44424,1.13,0
HI,44425,1.12,0
HI,44426,1.11,0
HI,44427,1.1,0
HI,44428,1.09,0
HI,44429,1.09,0
HI,44430,1.08,0
HI,44431,1.07,0
HI,44432,1.07,0
HI,44433,1.06,0
HI,44434,1.05,0
HI,44435,1.04,0
HI,44436,1.03,0
HI,44437,1.01,0
HI,44438,1,0
HI,44439,0.99,0
HI,44440,0.97,0
HI,44441,0.96,0
HI,44442,0.94,0
HI,44443,0.93,0
HI,44444,0.91,0
HI,44445,0.9,0
HI,44446,0.89,0
HI,44447,0.88,0
HI,44448,0.87,0
HI,44449,0.86,0
HI,44450,0.86,0
HI,44451,0.85,0
HI,44452,0.85,0
HI,44453,0.84,0
HI,44454,0.84,0
HI,44455,0.83,0
HI,44456,0.83,0
HI,44457,0.82,0
HI,44458,0.82,0
HI,44459,0.81,0
HI,44460,0.81,0
HI,44461,0.8,0
HI,44462,0.8,0
HI,44463,0.79,0
HI,44464,0.79,0
HI,44465,0.78,0
HI,44466,0.78,0
HI,44467,0.77,0
HI,44468,0.77,0
HI,44469,0.77,0
HI,44470,0.76,0
HI,44471,0.76,0
HI,44472,0.76,0
HI,44473,0.76,0
HI,44474,0.76,0
HI,44475,0.76,0
HI,44476,0.76,0
HI,44477,0.76,0
HI,44478,0.76,0
HI,44479,0.77,0
HI,44480,0.78,0
HI,44481,0.79,0
HI,44482,0.8,0
HI,44483,0.81,0
HI,44484,0.82,0
HI,44485,0.84,0
HI,44486,0.85,0
HI,44487,0.87,0
HI,44488,0.88,0
HI,44489,0.89,0
HI,44490,0.9,0
HI,44491,0.91,0
HI,44492,0.92,0
HI,44493,0.93,0
HI,44494,0.93,0
HI,44495,0.94,0
HI,44496,0.94,0
HI,44497,0.94,0
HI,44498,0.94,0
HI,44499,0.95,0
HI,44500,0.95,0
HI,44501,0.95,0
HI,44502,0.95,0
HI,44503,0.95,0
HI,44504,0.96,0
HI,44505,0.96,0
HI,44506,0.97,0
HI,44507,0.98,0
HI,44508,0.98,0
HI,44509,0.99,0
HI,44510,1,0
HI,44511,1,0
HI,44512,1.01,0
HI,44513,1.01,0
HI,44514,1.01,0
HI,44515,1.01,0
HI,44516,1.01,0
HI,44517,1,0
HI,44518,1,0
HI,44519,0.99,0
HI,44520,0.98,0
HI,44521,0.98,0
HI,44522,0.97,0
HI,44523,0.97,0
HI,44524,0.96,0
HI,44525,0.96,0
HI,44526,0.97,0
HI,44527,0.98,0
HI,44528,0.99,0
HI,44529,1.01,0
HI,44530,1.04,0
HI,44531,1.07,0
HI,44532,1.11,0
HI,44533,1.15,0
HI,44534,1.2,0
HI,44535,1.25,0
HI,44536,1.31,0
HI,44537,1.36,0
HI,44538,1.41,0
HI,44539,1.46,0
HI,44540,1.51,0
HI,44541,1.55,0
HI,44542,1.59,0
HI,44543,1.62,0
HI,44544,1.64,0
HI,44545,1.66,0
HI,44546,1.67,0
HI,44547,1.67,0
HI,44548,1.66,0
HI,44549,1.65,0
HI,44550,1.64,0
HI,44551,1.62,0
HI,44552,1.59,0
HI,44553,1.57,0
HI,44554,1.54,0
HI,44555,1.51,0
HI,44556,1.48,0
HI,44557,1.46,0
HI,44558,1.43,0
HI,44559,1.4,0
HI,44560,1.38,0
HI,44561,1.36,0
HI,44562,1.33,0
HI,44563,1.31,0
HI,44564,1.29,0
HI,44565,1.27,0
HI,44566,1.25,0
HI,44567,1.23,0
HI,44568,1.22,0
HI,44569,1.2,0
HI,44570,1.18,0
HI,44571,1.16,0
HI,44572,1.14,0
HI,44573,1.12,0
HI,44574,1.1,0
HI,44575,1.07,0
HI,44576,1.05,0
HI,44577,1.02,0
HI,44578,0.99,0
HI,44579,0.96,0
HI,44580,0.93,0
HI,44581,0.9,0
HI,44582,0.87,0
HI,44583,0.83,0
HI,44584,0.8,0
HI,44585,0.77,0
HI,44586,0.74,0
HI,44587,0.72,0
HI,44588,0.69,0
HI,44589,0.67,0
HI,44590,0.65,0
HI,44591,0.63,0
HI,44592,0.62,0
HI,44593,0.61,0
HI,44594,0.6,0
HI,44595,0.59,0
HI,44596,0.59,0
HI,44597,0.59,0
HI,44598,0.58,0
HI,44599,0.58,0
HI,44600,0.58,0
HI,44601,0.58,0
HI,44602,0.58,0
HI,44603,0.58,0
HI,44604,0.59,0
HI,44605,0.59,0
HI,44606,0.59,0
HI,44607,0.59,0
HI,44608,0.6,0
HI,44609,0.6,0
HI,44610,0.6,0
HI,44611,0.61,0
HI,44612,0.62,0
HI,44613,0.62,0
HI,44614,0.63,0
HI,44615,0.63,0
HI,44616,0.64,0
HI,44617,0.65,0
HI,44618,0.65,0
HI,44619,0.66,0
IA,44256,0.95,0
IA,44257,0.95,0
IA,44258,0.95,0
IA,44259,0.95,0
IA,44260,0.95,0
IA,44261,0.96,0
IA,44262,0.96,0
IA,44263,0.96,0
IA,44264,0.96,0
IA,44265,0.97,0
IA,44266,0.97,0
IA,44267,0.98,0
IA,44268,0.99,0
IA,44269,0.99,0
IA,44270,1,0
IA,44271,1.01,0
IA,44272,1.02,0
IA,44273,1.03,0
IA,44274,1.03,0
IA,44275,1.04,0
IA,44276,1.04,0
IA,44277,1.05,0
IA,44278,1.05,0
IA,44279,1.05,0
IA,44280,1.05,0
IA,44281,1.04,0
IA,44282,1.04,0
IA,44283,1.03,0
IA,44284,1.02,0
IA,44285,1.02,0
IA,44286,1.01,0
IA,44287,1,0
IA,44288,0.99,0
IA,44289,0.99,0
IA,44290,0.98,0
IA,44291,0.98,0
IA,44292,0.97,0
IA,44293,0.97,0
IA,44294,0.96,0
IA,44295,0.96,0
IA,44296,0.96,0
IA,44297,0.95,0
IA,44298,0.95,0
IA,44299,0.95,0
IA,44300,0.95,0
IA,44301,0.94,0
IA,44302,0.94,0
IA,44303,0.94,0
IA,44304,0.94,0
IA,44305,0.93,0
IA,44306,0.93,0
IA,44307,0.93,0
IA,44308,0.93,0
IA,44309,0.93,0
IA,44310,0.92,0
IA,44311,0.92,0
IA,44312,0.92,0
IA,44313,0.92,0
IA,44314,0.91,0
IA,44315,0.91,0
IA,44316,0.9,0
IA,44317,0.9,0
IA,44318,0.89,0
IA,44319,0.89,0
IA,44320,0.88,0
IA,44321,0.88,0
IA,44322,0.87,0
IA,44323,0.86,0
IA,44324,0.85,0
IA,44325,0.84,0
IA,44326,0.84,0
IA,44327,0.83,0
IA,44328,0.82,0
IA,44329,0.81,0
IA,44330,0.8,0
IA,44331,0.8,0
IA,44332,0.79,0
IA,44333,0.78,0
IA,44334,0.78,0
IA,44335,0.77,0
IA,44336,0.76,0
IA,44337,0.76,0
IA,44338,0.76,0
IA,44339,0.75,0
IA,44340,0.75,0
IA,44341,0.75,0
IA,44342,0.76,0
IA,44343,0.76,0
IA,44344,0.77,0
IA,44345,0.77,0
IA,44346,0.78,0
IA,44347,0.79,0
IA,44348,0.8,0
IA,44349,0.82,0
IA,44350,0.83,0
IA,44351,0.84,0
IA,44352,0.86,0
IA,44353,0.87,0
IA,44354,0.88,0
IA,44355,0.89,0
IA,44356,0.9,0
IA,44357,0.91,0
IA,44358,0.91,0
IA,44359,0.92,0
IA,44360,0.93,0
IA,44361,0.93,0
IA,44362,0.94,0
IA,44363,0.94,0
IA,44364,0.95,0
IA,44365,0.95,0
IA,44366,0.96,0
IA,44367,0.96,0
IA,44368,0.97,0
IA,44369,0.97,0
IA,44370,0.98,0
IA,44371,0.99,0
IA,44372,0.99,0
IA,44373,1,0
IA,44374,1.01,0
IA,44375,1.02,0
IA,44376,1.03,0
IA,44377,1.04,0
IA,44378,1.06,0
IA,44379,1.07,0
IA,44380,1.09,0
IA,44381,1.11,0
IA,44382,1.13,0
IA,44383,1.15,0
IA,44384,1.17,0
IA,44385,1.2,0
IA,44386,1.22,0
IA,44387,1.24,0
IA,44388,1.26,0
IA,44389,1.28,0
IA,44390,1.29,0
IA,44391,1.3,0
IA,44392,1.31,0
IA,44393,1.32,0
IA,44394,1.33,0
IA,44395,1.33,0
IA,44396,1.33,0
IA,44397,1.33,0
IA,44398,1.33,0
IA,44399,1.33,0
